text,date_min,date_max,dialect_group,dialect,region,town,longitude,latitude,type,lexeme,outcome,preceding_eir,meter
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Πολυμήδα,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,τειρομένα,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,τελεσσαμένα,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,καταγάγετο,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,μάτηρ,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἱσταμένα,1,0,elegiac
"IC II,XXIII,20 = MF 35",-299,-100,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,σᾶμα,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἔτλαν,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,πινυτὰν,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,σωφροσύναν,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Θεαγενίδας,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἀρετᾷ,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἃν,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἀνυσάμαν,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Λάθας,1,0,elegiac
"IC II,XXIII,22 = MF 37",-99,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Λάθας,1,0,elegiac
"IC III,III,50 = MF 40",-199,-100,doric,west cretan,crete east,hierapytna,25.7387505,35.0095285,funerary,δολερὰ,1,1,elegiac
"IC III,III,50 = MF 40",-199,-100,doric,east cretan,crete east,hierapytna,25.7387505,35.0095285,funerary,μανύει,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,γενέτας,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,βουλᾷ,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Δαμάτριον,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Δαμάτριον,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,κυναγεσίας,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἁμερίων,1,0,elegiac
"IC III,IV,36 = MF 42",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ὁμήλικες,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Ἀχιλλείης,0,1,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,κόρηι,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Ἑρμῆ,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ὀδυραμ̣ένη,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Κρήτη,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Κρήτης,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,εὐσεβίας,1,1,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἀρετᾶς,1,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,πάτραν,1,1,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Πολίτα,1,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἐμὴ,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τεξαμένη,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἀρχὴν,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἔβην,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,μῆτερ,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,θνήσκει,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,θνήσκει,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,θνητοὶ,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,μήτηρ,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,θνήσκω,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἧς,0,0,elegiac
"IC III,IV,37 = MF 43",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,θνήσκω,0,0,elegiac
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἀρχῆς,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,δόξῃ,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,δόξας,1,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,εὐφροσύνης,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,μερίμνας,1,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,λύπης,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,λαμπρῶν,1,1,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἡμῖν,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τῆς,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,δημοσίοις,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,μῆτερ,0,0,mixed hexameter/pentameter
"IC III,IV,38 = MF 44",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τῆς,0,0,mixed hexameter/pentameter
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἀγλαΐαν,1,1,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,πάτραι,1,1,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἁ,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Δαματρία,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Δαματρία,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Λάθας,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Λάθας,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Ἀχώ,1,0,elegiac
"IC III,IV,39 = MF 45.1 + 2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,σὰν,1,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Τύχη,0,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,πέτραν,1,1,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Θένναι,1,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,γενέται,1,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τειραμένα,1,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Ἀΐδα,1,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἔσφηλε,0,0,elegiac
"IC III,IV,39 = MF 45.2",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ματρὶ,1,0,elegiac
"IC III,IV,40 = MF 46",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,οταταν,1,0,elegiac
"IC III,IV,40 = MF 46",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,βιοτᾶς,1,0,elegiac
"IC III,IV,40 = MF 46",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τύχαι,1,0,elegiac
"IC III,IV,40 = MF 46",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,τάκεθ’,1,0,elegiac
"IC III,IV,41 = MF 47",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,αυτας,1,0,dubious
"IC III,IV,41 = MF 47",-199,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ζαλωσ’,1,0,dubious
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,πάτρα,1,1,iambic trimeter
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ποίας,1,1,iambic trimeter
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἇι,1,0,iambic trimeter
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,Λεωδαμω,1,0,iambic trimeter
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἐρισαλ’,1,0,iambic trimeter
"IC III,IV,42 = MF 48",-99,-1,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἇι,1,0,iambic trimeter
"IC III,IV,43 = MF 49",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ΠΑΤΡΑι,1,1,dubious
"IC III,IV,43 = MF 49",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ΘΡΑΦθΙσ,1,0,dubious
"IC III,IV,43 = MF 49",-299,-100,doric,east cretan,crete east,itanos,26.26297858,35.26325949,funerary,ἑκηβόλω,0,0,dubious
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,ταύταν,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,γενέτας,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,γλυπτᾶι,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,Ἑλένα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,γενέτας,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,Ἅιδας,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,αὐτὰ,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,παρθενίης,0,1,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,Λίβυσα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,σᾶμα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,ἠλάσαμεν,0,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,σᾶμα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,μάτηρ,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,τᾶι,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,σαμαίνι,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,στάλα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,στάλα,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,μάτηρ,1,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,ἣν,0,0,elegiac
"IC IV,372 = MF 8",-199,-100,doric,central cretan,crete central,gortyna,24.946943,35.062107,funerary,ἁ,1,0,elegiac
"IC IV,243 = MF 6",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,νίκης,0,0,elegiac
"IC IV,243 = MF 6",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,ἤπτετο,0,0,elegiac
"IC IV,243 = MF 6",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,ἥβη,0,0,elegiac
"IC IV,243 = MF 6",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,μνημόσυνόν,0,0,elegiac
"IC IV,244 = MF 7.1",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,Ἄρηι,0,0,elegiac
"IC IV,244 = MF 7.1",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,κορυφῆι,0,0,elegiac
"IC IV,244 = MF 7.1",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,νᾶσον,1,0,elegiac
"IC IV,244 = MF 7.1",-163,-163,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,θηξαμένων,0,0,elegiac
"IC IV,244 = MF 7.2",-199,-150,doric,central cretan,crete central,gortyna,24.946943,35.062107,votive,στυγερὰν,1,1,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Ἀρετὰ,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Κρήτα,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,τειρομένα,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,Ἅιδας,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,τοίαν,1,1,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,πινυτᾷ,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἁνίκα,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,τὰν,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἅρπασεν,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἁ,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,δυστάνοις,1,0,elegiac
SEG 16-532 = MF 38,-199,-1,doric,west cretan,crete west,polyrhenia,23.65641171,35.45863456,funerary,ἀέλιος,1,0,elegiac
SEG 28-746 = CEG II 846,-399,-350,doric,west cretan,crete west,kydonia,24.01869,35.515775,votive,τάνδε,1,0,hexameter
SEG 28-746 = CEG II 846,-399,-350,doric,west cretan,crete west,kydonia,24.01869,35.515775,votive,ἅδε,1,0,hexameter
SEG 28-746 = CEG II 846,-399,-350,doric,west cretan,crete west,kydonia,24.01869,35.515775,votive,μναμεῖον,1,0,hexameter
SEG 28-746 = CEG II 846,-399,-350,doric,west cretan,crete west,kydonia,24.01869,35.515775,votive,Λατῶι,1,0,hexameter
SEG 28-759 = MF 52,-148,-30,doric,cretan,na,na,25.10995284,35.21459138,funerary,Φρονίμας,1,0,elegiac
SEG 28-759 = MF 52,-148,-30,doric,cretan,na,na,25.10995284,35.21459138,funerary,Δημήτριος,0,0,elegiac
SEG 28-759 = MF 52,-148,-30,doric,cretan,na,na,25.10995284,35.21459138,funerary,Δημήτριος,0,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,νέαν,1,1,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,κεκλιμέναν,1,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ὀρφανίαι,1,1,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,πινυτὴν,0,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,σαοφροσύνην,0,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,τάνδε,1,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,τάνδε,1,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ἧς,0,0,elegiac
SEG 32-896 = MF 16,-199,-1,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ἣ,0,0,elegiac
SEG 39-967 = MF 41,-199,-1,doric,east cretan,crete east,hierapytna,25.7387505,35.0095285,funerary,εὐτυχίαι,1,1,elegiac
SEG 39-967 = MF 41,-199,-1,doric,east cretan,crete east,hierapytna,25.7387505,35.0095285,funerary,ἔστασαν,1,0,elegiac
SEG 39-967 = MF 41,-199,-1,doric,east cretan,crete east,hierapytna,25.7387505,35.0095285,funerary,Ὀνασάνδρω,1,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,σοφιστὴν̣,0,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ἱστορίης,0,1,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ἀγαθῇ,0,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,δόξης,0,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,ἀρετὴ,0,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,Λ̣ατὼς,1,0,elegiac
SEG 39-972 = MF 17,-116,-100,doric,central cretan,crete central,lato,25.65567205,35.1785382,funerary,δῆμος,0,0,elegiac
